"","racepctblack","racePctWhite","medIncome","pctWWage","pctWInvInc","pctWPubAsst","medFamInc","perCapInc","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctOccupMgmtProf","MalePctDivorce","FemalePctDiv","TotalPctDiv","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctKidsBornNeverMar","PctLargHouseFam","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","PctHousOwnOcc","PctVacantBoarded","PctHousNoPhone","PctWOFullPlumb","MedRentPctHousInc","LemasPctOfficDrugUn","murdPerPop","rapes","rapesPerPop","robbbPerPop","assaultPerPop","burglaries","burglPerPop","larcPerPop","autoTheftPerPop","arsonsPerPop","ViolentCrimesPerPop","nonViolPerPop"
"742",2.9,94.38,42314,71.55,60.39,2.24,53544,28307,5.51,3.65,11.56,34.86,3.29,58.08,37.49,8.39,10.7,9.6,81.02,79.93,91.36,83.84,0.98,2.36,77.13,1.93,54.26,2,74.47,0.58,0.74,0.09,28.3,6.45,10.38,21,31.14,121.6,197.22,919,1362.77,3548.55,570.91,10.38,360.34,5492.62
"743",1.47,97.91,48481,87.96,51.1,2.82,52105,18058,3.23,3.62,15.53,21.92,3.55,69.89,28.31,8.69,7.75,8.24,89.01,86.25,96.31,86.67,0.58,3.99,90.49,1.42,30.04,3,89.52,0.31,1.15,0.39,23.8,0,0,4.61633411341672,20.6877633241124,14.88,81.83,55,409.17,1621.78,156.23,22.32,99.5733309924465,2209.49
"744",0.73,96.33,30613,78.97,52.73,3.43,40020,10915,10.89,7.74,15.48,35.68,3.05,64.93,30.35,4.34,6.71,5.59,78.71,78.68,89.76,78.71,3.07,3.53,71.22,1.85,48.81,3,63.24,0.56,2.22,0.14,28.6,0,0,4,24.85,6.21,74.54,62,385.12,2639.92,155.29,37.27,105.6,3217.59
"745",1.22,90.4,56856,85.08,54.34,3.46,62641,23682,4.22,3.3,10.22,34.95,3.95,70.54,38.48,8.22,12.38,10.33,83.12,81.41,92.57,84.59,1.5,5.25,75.06,3.69,29.81,3,73.69,0,0.62,0.12,29.6,0,2.69,22,19.72,58.28,225.03,649,581.86,1696.27,308.41,44.83,305.72,2631.37
"746",1.64,95.09,37862,80.37,63.17,3.28,47077,18593,3.71,4.04,11.41,34.55,3.56,66.8,38.04,6.04,9.09,7.68,79.49,80.75,82.39,83.77,1.25,2.72,76.57,1.13,46.79,3,68.44,0.15,0.49,0.27,26.8,0,0,4.99680801009399,20.0127882906779,32.95,56.91,198,593.06,5181.81,401.37,26.96,187.106769044368,6203.2
"747",58.24,40.93,17959,71.91,21.91,16.03,21545,8937,26.25,15.03,37.67,10.36,9.38,52.51,16.6,15.41,19.74,17.86,45.55,36.96,45.88,53.4,9.92,7.57,48.94,6.27,48.65,3,49.5,6.89,12.34,0.38,29.6,0,38.69,18,99.5,552.76,1398.49,438,2421.09,6771.32,641.2,0,2089.44,9833.62
"748",47.44,50.33,19955,76.13,24.37,13.12,23685,10726,21.16,11.99,25.12,15.97,4.96,62.3,22.68,10.48,15.06,12.71,60.23,55,67.48,60.59,9.21,4.74,38.65,3.85,47.25,3,40.15,2.6,8.31,0.7,24.9,0,13.1,20,43.66,451.9,969.28,910,1986.6,5280.85,440.98,26.2,1477.94,7734.63
"749",4.7,62.8,46206,86.8,42.18,8.94,50281,16905,9.31,10.84,22.84,25.33,5.54,68.79,28.7,9.68,13.66,11.64,74.89,68.69,83.8,77.23,3.89,12.42,61.33,14.88,46.64,3,61.29,2.07,1.55,0.48,28.9,1.55,4.98,391,47.52,144.13,449.54,6014,730.88,2600.49,487.82,38.65,646.17,3857.83
"750",2.13,96.03,20628,74.82,50.31,5.83,32469,9773,23.4,7.64,20.13,30.81,5.3,49.48,31.76,5.42,7.51,6.63,65.63,66.72,71.12,73.49,2.47,3.79,49.89,1.26,46.94,3,45.83,1.94,4.57,0,32.9,0,0,2,15.35,15.35,99.75,71,544.77,2040.97,53.71,15.35,130.44,2654.8
"751",9.9,83.97,46726,80.21,50.67,6.44,53257,17617,5.17,4.46,15.77,24.19,4.16,49.1,39,6.07,11.9,8.28,83.56,82.18,92.39,86.19,0.75,3.11,77.4,2.38,34.8,3,74.09,0.15,0.81,0.23,29.4,0,0,4,10.05,42.71,138.18,226,567.81,1922.01,266.32,0,190.95,2756.14
"752",7.76,87.03,41495,75.22,47.82,5.91,51090,20993,8.31,6.43,17.01,28.67,5.54,60.41,32.9,9.65,11.67,10.72,74.22,69.11,91.68,70.36,2.95,6.35,55.35,6.25,62.29,2,50.9,3.74,1.63,0.29,27.9,0,5.86,1,2.93,166.9,207.89,284,831.55,1601.62,603.17,24.1705598273855,383.57,3887.09475230229
"753",0.81,77.09,28911,81.57,36.1,6.5,33063,12302,15.23,5.72,20.14,18.37,7.17,62,27.72,10.7,13.6,12.2,75.8,74.24,75.03,82.35,3.57,7.47,66.52,7.26,40.11,3,65.06,2.37,8.67,0.08,24.1,0,5.41,50,135.2,102.75,573.25,367,992.37,5502.68,267.7,37.86,816.61,6800.61
"754",3.94,93.73,61144,87.38,73.09,1.39,75571,34078,1.8,1.58,5.15,58.87,2.32,70.11,51.53,6.59,10.1,8.45,85.22,85.37,96.14,84.37,0.64,2.86,81.21,0.55,32.35,3,76.37,0.6,0.24,0.21,25.4,0,0,0,0,35.08,70.15,115,403.38,1346.94,147.32,21.05,105.23,1918.69
"755",17.01,81.68,20099,71.07,24.9,11.33,25406,10458,19.77,24.88,44.71,10.09,6.23,57.91,15.49,12.76,14.96,13.95,64.3,60.39,68.87,71.86,5.03,3.16,60.58,2.94,53.12,2,60.05,1.46,12.86,0.39,25.1,0,6.28,5,31.4,81.63,464.68,185,1161.7,2361.07,138.15,18.84,583.99,3679.75
"756",0.41,31.36,25567,88.22,13.95,10.52,25559,6927,21.26,49.89,72.05,1.63,12.22,60.37,7.06,5.55,10.44,7.89,71.08,65.51,78.69,79.98,8.9,30.21,32.13,59.01,86.51,1,30.53,6.52,8.93,2.51,28.3,0,21.83,3,10.91,291.06,542.09,147,534.82,1302.48,800.41,32.74,865.9,2670.45
"757",0.73,96.91,30067,73.49,35.6,8.02,37135,14624,9.27,12.82,33.22,13.36,6.53,61.04,20.4,9.02,11.67,10.45,69.97,68.83,78.87,76.02,3.06,3.29,56.44,1.53,50.93,2,52.98,1.71,3.08,0.71,23.8,0,0,9,53.34,23.71,272.61,199,1179.33,2246.06,231.12,5.93,349.65,3662.44
"758",1.4,97.36,24215,71.35,45.67,6.51,30570,11428,10.69,8.31,23.57,13.31,6.44,57.57,22.79,8.4,10.57,9.55,76.87,75.52,73.21,80.33,1.41,4.53,69.4,1.21,45.54,3,65.47,5.97,4.81,0.32,22.1,0,5.37,4,21.49,69.85,64.48,106,569.56,3229.27,53.73,16.12,161.19,3868.68
"759",1.04,92.63,60688,85.65,69.96,2.64,64063,22546,1.23,6.25,15.65,34.53,2.97,67.95,36.55,4.17,5.78,5,89.55,89.26,96.55,92.76,0.15,4.88,91.45,0.66,13.37,3,90.4,7.61,0.53,0,20.6,0,0,0,0,33.47,58.57,34,284.5,1355.54,125.51,8.37,92.04,1773.91
"760",0.55,98.29,39308,88.67,40.68,3.27,43529,15208,4.44,4.88,10.21,28.3,3.76,71.51,31.82,7.97,11.34,9.7,77.39,78.06,83.6,82.35,2.52,2.48,74.49,1.19,48.18,3,70.56,5.6,1.23,0.46,23.7,0,0,3,19.63,0,6.54,117,765.51,2420.83,85.06,15.0763878905555,26.17,3484.91471934555
"761",45.63,53.11,22423,72.68,30.21,12.23,29304,12142,21.79,14.51,34.09,23.43,6.9,56.69,26.08,12.81,15.54,14.35,52.37,45.59,53.81,49.56,11.18,5.94,49.38,3.89,51.94,2,48.22,5.33,10.32,0.76,25.7,24.17,21.82,42,91.64,696.01,2605.11,1158,2526.56,8356.42,741.82,21.82,3414.57,11646.63
"762",0.29,98.96,42160,82.53,51.3,1.51,46275,15039,3.14,6.9,18.3,20.3,5.66,66.01,27.99,6.44,7.75,7.14,87.6,85.88,95.97,86.25,0.76,3.99,83.48,1.37,45.04,3,79.39,0.76,1.77,0.92,25.6,0,13.54,3,20.3,27.07,94.75,58,392.55,1807.11,40.61,20.3,155.67,2260.58
"763",0.21,98.16,22257,66.84,46.94,7.73,28164,11811,10.27,12.26,24.27,15.19,4.37,53.81,21.3,7.56,9.72,8.73,73.64,73.37,85.42,72.49,0.92,2.85,78.16,1.17,49.04,3,72.96,1.55,2.86,0.16,27.2,0,0,5.21164983926304,27.7511887787465,22.77,154.84,134,610.26,2941.98,186.72,9.11,175.437883170971,3748.06
"764",5.27,74.08,26629,75.46,29.17,16.21,29549,11283,15.65,13.25,29.01,11.94,9.04,58.01,20.23,10.03,15.68,12.99,68.11,63.61,75.49,65.22,4.35,7.1,56.22,8.78,48.21,3,55.63,5.17,5.65,0.24,27.5,0,2.93,5,14.64,111.28,547.6,327,957.57,3759.99,553.46,23.43,676.45,5294.44
"765",31.78,65.61,31873,84.82,37.52,5.19,38553,16793,10.83,6.02,19.02,28.35,4.16,70.05,28.73,11.21,15.05,13.26,67.14,62.84,77.44,68.57,6.75,4.26,58.65,3.33,48.98,3,54.98,3.16,4.28,0.4,24.3,6.88,22.42,356,65.42,593.04,1106.32,10691,1964.73,4846.13,546.18,71.49,1787.2,7428.52
"766",0.54,95.58,28919,63.31,50.89,6.91,34747,14373,11.56,6.47,18.63,15.13,8.03,47.74,21.52,10.66,12.59,11.68,75.86,73.91,75.6,70.3,1.02,3.43,69.15,2.68,42.63,3,68.13,5.26,3.3,0.34,26.6,0,0,2,15.29,0,53.51,35,267.54,3210.52,191.1,61.15,68.8,3730.32
"767",20.56,78.6,25473,76.67,33.32,7.47,32170,13452,12.13,13.74,33.83,14.78,4.09,62.71,19.78,11.26,12.97,12.18,67.71,61.96,74.91,77.34,5.2,3.8,62.87,3.27,52.46,2,60.95,3.58,5.17,0.21,23,0,12.72,5,15.9,187.66,512.09,481,1529.9,3826.34,248.09,50.89,728.37,5655.22
"768",33.67,64.97,22197,72.7,30.1,9.76,27487,12332,18.18,12.71,31.04,18.24,6.9,56.09,24.71,13.36,16.68,15.18,59.57,52.66,65.52,61.86,7.21,4.27,57.71,2.85,56.42,2,54.23,4.3,7.15,0.37,25.7,7.01,24.57,154,99.59,458.48,1378.03,3144,2033.1,5113.13,1458.22,62.08,1960.67,8666.52
"769",1.4,93.83,55748,74.89,68.97,2.85,70587,36057,3.28,1.37,3.62,59.33,2.76,68.44,55.12,13.64,20.07,17.18,73.56,75.32,90.99,66.96,2.63,2.35,70.35,1.13,46.83,3,65.21,0,0.15,0,32.1,0,0,4,30.18,75.44,181.05,182,1372.96,2783.65,113.16,7.54,286.66,4277.31
"770",4.97,79.18,56571,88.28,56.4,1.37,60301,24200,2.5,3.33,9.32,43.06,4.08,70.61,44.55,5.52,8.07,6.83,90.41,88.59,97.45,93.33,1.35,4.55,85.29,2.75,15.35,3,83.05,0.21,0.57,0.14,22.1,0,0,0,0,50.87,165.33,224,712.2,2508.58,397.43,15.9,216.2,3634.11
"771",0.82,91.75,37952,89.17,48.49,1.83,41136,14187,7.03,3.15,12.32,24.08,5.29,66.22,29.87,7.07,10.16,8.64,83.91,82.52,89.12,84.19,1.69,4.96,66.77,4.34,27.04,3,65.92,1.35,6.76,0.4,20.7,0,14.39,0,0,0,71.95,90,647.58,2403.22,79.15,14.39,86.34,3144.34
"772",3.54,94.3,40287,84.99,45.37,4.29,44123,15443,4.28,4.57,17.56,14.36,4.5,69.02,21.65,8.13,10.91,9.56,80.47,78.03,91.3,80.65,1.6,4.94,81.76,1.68,38.34,3,76.99,1.71,0.68,0.17,24.9,0,0,3,8.43,61.8,67.42,174,488.82,1899.09,379.26,11.24,137.66,2778.4
"773",0.41,98.7,53045,85.65,65.73,1.85,56219,24417,2.51,3.24,7.86,38.97,3.39,62.27,41.29,3.61,5.95,4.81,91.13,90.59,95.87,89.99,0.46,2.74,93.45,0.24,12.34,3,91.75,1.85,0.3,0.22,21.2,0,0,0,0,13.59,6.8,35,237.88,1135.05,129.14,47.58,20.39,1549.65
"774",0.2,98.33,25855,75.2,43.2,4.33,31040,11390,8.8,7.03,25.58,12.37,5.14,64.07,18.26,9.88,11.97,11.01,76.21,73.68,89.15,74.12,1.2,4.71,71.37,1.73,44.11,3,69.03,2.78,9.21,0.2,23.8,0,0,3,17.55,35.1,936.06,93,544.08,2269.94,152.11,17.55,988.71,2983.68
"775",39.06,59.75,21515,74.92,25.58,10.17,26836,10712,20.75,21.41,40.53,12.48,9.29,57.35,17.97,11.68,14.05,12.99,57.59,48.15,52.56,61.42,9.25,6.1,64.24,4.67,45.82,3,62.11,3.81,13.54,0.97,24.6,0,6.25,3,18.75,124.99,243.73,162,1012.44,1824.89,212.49,0,393.73,3049.81
"776",3.75,88.94,32145,83.72,46.24,5.12,38322,16778,7.42,3.91,13.79,19.9,4.22,63.81,23.61,13.8,16.99,15.5,63.78,63.27,70,60.43,4.17,3.51,50.49,4.14,61.62,2,46.98,0.52,2.31,0.4,24.7,0,0,42,219.67,203.97,141.21,191,998.95,3195.61,732.22,52.3,564.85,4979.08
"777",6,91.86,19487,80.72,41.36,5.44,31318,9704,32.21,11.84,24.56,29.06,6.07,44.64,31.54,5.23,6.35,5.86,73.58,71.81,91.4,75.7,1.27,2.62,48.77,0.86,39.72,3,47.84,2.08,5.82,0.6,35.1,0,0,4,25.08,18.81,319.81,59,369.98,2125.79,87.79,43.9,363.7,2627.45
"778",0.46,98.78,34165,78.01,43.92,5.92,39668,14108,5.8,18.95,34.96,19.66,7.24,61.05,24.55,6.35,7.9,7.15,84.1,81.76,90.31,86.95,2.28,4.57,69.96,2.05,41.37,3,65.23,3.37,1.45,0.35,28,0,0,0,0,0,116.1,72,334.37,1332.84,69.66,0,116.1,1736.87
"779",1.99,90.35,75221,83.12,69.77,2.25,85531,34752,2.1,2.37,6.57,56.4,3.11,64.33,53.61,3.78,7.12,5.56,89.59,89.01,97.42,91.67,1.34,4.33,83.74,1.1,21.82,3,78.57,2.24,0.13,0.33,25.5,0,0,4,16.17,36.38,28.29,62,250.6,897.3,76.8,16.17,80.84,1240.86
"780",18.19,67.49,25679,75.39,28,8.31,29419,10459,16.54,18.52,38.51,10.94,6.75,59.92,16.72,9.36,11.3,10.4,73.79,66.66,84.24,71.92,3.21,9.25,63.98,8.78,44.74,3,64.33,2.58,15.37,0.7,26.3,0,34.31,1,6.86,41.18,178.44,168,1152.98,3383.43,336.28,6.86,260.79,4879.56
"781",1.24,97.32,40041,74.71,70.19,2.51,47647,19065,3.29,4.53,11.27,38.46,2.26,62.35,41.5,5.66,8.8,7.39,83.79,82.11,96.01,82.18,1.07,3.35,76.7,0.49,40.21,3,68.69,0,0.41,0.16,25.5,0,6.24,6,12.48,122.72,24.96,372,773.74,2986.81,418.07,32.1185026901053,166.4,3702.07472107432
"782",0.89,97.86,33098,63.57,62.95,2.5,41855,16920,4.42,7.82,22.85,17.18,4.24,52.93,28.66,6.68,9.18,8.08,80.65,81.14,95.7,77.35,0.67,3.01,85.58,1.03,42.56,3,80.63,0,0.18,0.07,24.9,0,0,5.90752830564951,23.7589312867208,299.82,146.42,78,543.86,12187.98,1673.41,34.86,337.801419407122,14440.11
"783",11.75,77.39,20463,66.62,32.53,9.21,25812,12331,22.03,10.49,28.02,15.81,7.81,52.64,23.71,13.14,15.78,14.58,67.45,61.83,71.14,60.12,3.69,3.93,65.27,2.87,48.02,3,66.56,1.55,10.74,0.3,25.1,0,12.64,4,16.85,160.07,534.96,662,2788.54,6065.71,585.51,8.42,724.52,9448.19
"784",61.92,34.92,18477,68.84,27.96,14.8,22182,11372,31.63,13.24,31.86,22.44,12.41,50.77,30.59,12.78,17.04,15.11,46.17,39.52,51.36,45.79,13.04,8.72,45.81,7.91,62.37,2,43.71,17.54,7.98,0.92,31.2,5.08,80.35,298,60.62,1053.46,844.56,11184,2274.93,4478.87,1941.75,96.6309917650345,2038.98,9185.45457640219
"785",79.42,20.14,11576,66.7,7.91,21.41,13785,5820,44.08,17.48,46.29,5.15,17.87,44.58,12.23,12.91,18.34,15.97,43.49,35.57,44.04,45.59,13.81,11.15,56.72,8.25,46.39,3,57.45,18.63,13.46,1.4,35.1,0,20.88,36,107.36,1049.77,1804.3,1626,4849.24,4559.96,1309.24,79.4938906938024,2982.31,8260.43193875768
"786",0.64,26.75,32605,76.31,41.65,13.8,36808,13290,16.42,16.24,30.03,22.41,6.15,55.44,28.22,6.1,9.75,8,74.34,68.82,82.73,78.04,2.78,11.86,53.58,23.41,57.48,2,54.93,1.39,1.5,1,31.8,5.71,10.31,9,15.46,508.49,359.03,758,1302.14,1602.76,1169.86,3.44,893.29,4078.2
"787",3.36,72.53,36991,79.76,38.18,6.74,41897,16696,8.05,8.96,23.71,16.32,5.43,62.73,24.23,10.96,14.42,12.74,72.32,66.63,79.7,75.27,3.62,7.56,55.8,11.93,60.01,2,52.48,2.95,2.17,0.41,26.8,5.71,2.99,28,27.89,317.76,166.35,827,823.78,1721.27,1152.49,45.82,514.99,3743.36
"788",25.58,72.23,26934,76.46,29.11,7.39,31516,11897,14.41,12.64,32.58,10.03,7.2,60.04,17.6,12.31,14.7,13.59,62.72,57.73,68.26,70.3,6.07,4.34,58.1,2.74,40.08,3,56.93,3.11,9.72,0.73,24.5,0,8.1,12,48.58,166,485.85,230,931.21,4085.19,149.8,133.61,708.53,5299.81
"789",0.44,98.58,43960,79.37,53.39,5.4,51815,19009,4.16,4.36,13.31,26.03,6.39,65.88,33.73,5.79,8.44,7.2,83.67,83.39,92.16,81.37,0.53,4.47,78.05,0.69,38.31,3,71.22,1.34,0.24,0.34,24.9,0,0,3,11.66,23.31,34.97,140,543.96,1227.8,349.69,0,69.94,2121.46
"790",3.1,91.76,37644,85.55,48.83,2.85,43970,17215,7.33,2.53,9.65,43.46,3.89,70.3,39.38,6.89,11.08,9.08,81.78,81.59,87.9,81.53,1.17,2.86,72.33,1.93,31.28,3,67.79,0.43,2.2,0.2,26.2,0,1.62,13,21.1,34.09,103.9,375,608.78,2396.14,259.74,34.09,160.72,3298.75
"791",7.51,90.43,31250,82.46,37.63,8.71,35327,12996,9.58,9.34,29.61,9.81,7.4,59.05,16.49,12.08,15.54,13.93,68.87,67.54,84.15,72.53,3.72,5.63,69.44,4.16,44.94,3,63.86,1.07,2.96,0.76,23.7,0,5.16,6.94936673497689,31.5770085637754,299,572.22,194,1000.1,4175.69,840.29,72.17,377.707884252607,6088.26
"792",0.99,97.62,41586,81.21,44.79,5.32,48331,18392,4.13,2.94,12.45,21.73,5.56,68.03,28.93,7.59,10.38,9.07,79.13,78.72,88.78,79.47,1.47,5.29,73.34,1.27,48.84,3,66.08,2.44,0.69,0.08,25.2,0,1.8,6,10.77,39.5,389.64,339,608.71,1502.91,682.32,19.75,441.72,2813.69
"793",38.93,59.62,22446,74.09,31.78,8.39,28220,12509,22.43,9,25.16,21.42,9.13,55.14,28.76,11.13,15.49,13.52,61.16,55.21,66.09,60.95,7.64,5.66,61.3,3.91,42.61,3,58.07,6.83,6.34,0.43,26.5,4.93,20.37,122,59.18,575.34,422.05,4884,2369.29,4815.22,745.62,25.23,1076.95,7955.35
"794",0.32,97.84,46515,95.51,47.37,2.48,47298,15464,3.64,2.64,9.45,16.84,5.2,79.35,23.9,5.51,5.49,5.5,91.1,89.3,95.42,89.18,1.33,6.76,94.93,1.72,12.68,3,94.88,0,0.47,0.6,27.9,0,0,3.70314851084301,14.9303112063241,14.86,79.26,186,921.43,1813.14,168.43,4.95,186.724811420077,2907.96
"795",28.18,70.81,19187,64.96,27.14,10.34,23707,10772,20.44,16.03,38.49,10.7,8.36,47.01,19.39,11.62,13.77,12.82,63.64,56.55,69.14,69.71,4.43,4.37,65.98,2.11,47.56,3,64.83,2.94,8.06,0.61,24.4,4.04,19.18,40,85.24,398.51,1683.54,974,2075.65,5824.19,916.36,55.7087829130623,2186.47,8455.21182324668
"796",0.39,98.93,25434,72.91,47.11,10.93,31083,12984,12.1,8.55,22.35,19.22,6.24,59.67,23.61,11.84,13.61,12.8,69.6,69.44,78.22,73.5,1.91,2.9,59.28,1.25,49.67,3,53.42,4.25,7.41,1.01,28.2,0,5.67,9,51.02,5.67,73.7,186,1054.48,3503.6,102.05,47.5731847373624,136.06,5373.25337288256
"797",0.25,96.43,32375,78.91,57.86,5.41,38250,14921,7.09,7.29,15.51,23.84,3.85,66.56,28.9,7.68,10.02,8.91,80.78,81.61,89.33,78.55,0.97,4.01,71.54,1.58,40.28,3,66.15,0.81,1.5,0.2,23,0,2.85,9,12.83,15.68,32.78,372,530.25,3117.38,124.01,35.64,64.14,3807.28
"798",2.78,94.3,39045,84.42,52.86,3.03,44381,17602,4.21,2.73,11.36,31.3,3.99,71.18,32.18,8.11,11.89,10.07,81.33,81.27,92.13,82.45,1.05,3.43,78.45,1.4,37.25,3,71.62,0.15,1,0.05,22.6,0,0,5.08863416279816,18.8217234237711,44.43,210.46,278,650.09,4410.35,149.66,30.4,106.316822163294,5240.51
"799",36.35,58.94,21633,70.25,23.41,11.46,24682,9661,23.22,13.58,36.98,14.22,10.18,51.95,23.71,12.45,15.94,14.35,63.19,56.03,64.89,56.55,8.19,8.94,60.76,8.07,47.77,3,63.52,4.9,15.78,0.23,32.3,0,22.6,13,97.93,293.79,436.91,202,1521.66,4301.32,572.5,15.07,851.22,6410.55
"800",4.1,85.61,22186,58.72,45.42,6.71,27264,13221,15.11,12.56,26.53,20.47,6.59,45.42,25.66,10.52,13.78,12.32,68.92,64.25,78.43,62.12,2.83,4.16,59.12,4.99,57.96,2,60.05,1.11,9.48,0.7,28.1,0,0,3,15.5,56.85,170.54,151,780.36,3379.84,180.88,41.34,242.89,4382.43
"801",1.59,96.89,36469,76.99,42.25,2.54,40497,13115,5.43,6.01,20.83,12.38,5.46,58.32,22.57,6.15,9.24,7.78,83.41,81.99,93.24,83.15,1.89,6.16,87.45,1.01,30.49,3,87.87,1.49,1.46,0.35,28.4,0,0,2,15.87,0,87.31,29,230.18,1381.06,39.69,39.69,103.18,1690.61
"802",43.69,53.67,23216,77.19,35.73,7.38,28488,12210,21.17,9.23,23.98,31.66,5.87,59.96,33.66,11.07,13.34,12.24,56.43,48.91,68.48,56.73,9.55,5.32,45.91,4.37,57.72,2,45.02,3.86,7.49,0.4,27.8,18.39,21.06,94,89.99,637.58,1361.33,2090,2000.82,7003.84,720.87,12.45,2109.96,9737.98
"803",1.72,83.17,31699,83.28,31.89,11.05,36981,13160,10.34,6.78,18.17,20.13,5.79,68.5,26.75,10.45,15.61,13.18,73.51,72.49,81.26,76.86,2.63,5.66,56.64,5.66,45.79,3,53.18,1.27,1.57,0.13,26.6,0,3.3,17,28.06,113.89,257.49,718,1185.13,3043.71,597.52,47.87,402.75,4874.22
"804",0.14,97.84,23220,71.65,38.41,11.92,29546,11545,15.71,7.52,24.5,11.28,12.21,57.4,18.17,10.88,15.34,13.34,67.29,66.12,70.36,75.43,3.54,3.95,67.49,1.47,44.7,3,63.52,1.26,7.13,0.16,25.6,0,0,8.9330173124781,39.9836939389247,29.92,460.77,112,670.22,2579.14,191.49,41.89,323.924357783259,3482.74
"805",8.12,91.25,23630,51.31,51.85,7.36,29015,14501,14.01,5.99,20.63,18.03,6.83,40.35,25.62,11.09,12.54,11.88,64.76,60.17,77.63,72.27,2.28,2.06,69.21,1.79,64.27,2,70.17,0.44,6.27,0.22,30.5,0,11.08,7,38.78,138.51,371.21,228,1263.23,3058.34,448.78,0,559.59,4770.35
"806",6.57,86.75,43832,83.63,49.41,3.98,51144,19300,5.76,10.08,23.53,26.92,5.4,67.83,30.5,8.75,11.04,9.92,78.27,74.79,86,84.1,2.97,5.28,63.38,4.06,49.73,3,60.09,1.19,2.26,0.66,26.5,20.74,1.55,12,18.55,109.78,136.06,546,844.22,3718.59,620.02,18.55,265.95,5201.39
"807",29.65,68.18,21011,73.07,27.32,9.82,26721,11672,18.55,18.6,40.25,12.41,6.12,60.68,17.86,12.89,16.96,15.12,56.53,51.02,62.69,62.07,6.78,3.45,50.22,3.36,56.29,2,51.57,2.79,13.7,0.36,24.3,0,10.6,9,47.69,259.63,694.11,443,2347.27,5129.02,381.5,42.39,1012.03,7900.17
"808",1.48,97.16,43937,83.68,52.41,3.92,48647,17355,3.77,4.83,14.9,16.83,5.94,63.95,25.01,7.83,10.05,8.96,83.62,81.64,85.84,80.61,1.37,3.52,89.87,1.36,27.54,3,86.77,0.81,0.43,0.16,16.8,0,0,4.85171760123139,28.3607605258039,50.73,160.65,75,634.14,3280.63,152.19,16.91,237.167751082635,4083.88
"809",22.57,74.4,26630,81.45,36.85,9.43,32867,13143,17.26,5.66,21.31,24.57,5.91,65.59,28.97,11.77,15.89,13.93,63.29,58.94,71.71,63.87,7.23,4.82,51.34,2.34,53.74,2,46.57,6.7,4.62,0.4,25,2.97,16.44,658,103.02,608.55,390.78,13055,2043.9,4548.25,1106.89,161.1,1118.78,7860.14
"810",2.01,94.86,36945,78.24,38.8,8.39,43209,15464,8.83,8.5,21.96,21.02,7.13,63.41,28.97,8.88,11.96,10.52,72.16,69.39,76,73.44,3.86,4.35,62.72,1.89,54.02,2,58.64,3.67,3.73,0.39,27.4,4.4,0,22,41.31,108.92,422.53,773,1451.62,2069.44,922.05,56.34,572.76,4499.45
"811",0.78,38.93,27415,75.95,20.79,18.43,29331,9023,17.53,36.03,59.06,5.46,11.48,53.7,12.24,7.59,11.77,9.7,70.81,63.24,83.71,73.09,6.13,23.51,49.6,36.57,72.43,2,48.26,6.17,4.31,0.36,28.7,0,8.05,8,64.42,1095.18,1417.3,252,2029.31,6756.32,4968.59,48.32,2584.96,13802.54
"812",0.24,98.74,20472,62.83,46.94,10.47,28264,11451,13.45,11.96,25.5,13.06,9.29,51.64,25.14,9.13,11.77,10.56,71.39,70.75,81.59,77.2,1.42,3.22,72.64,1,39.74,3,68.92,0.69,4.84,0.7,27.9,0,0,8.30391461655164,31.0159444744453,17.62,132.18,103,907.65,4229.82,140.99,61.68,316.926457568803,5340.15
"813",7.74,89.84,23420,74.52,39.33,7.79,30214,12955,14.7,13.85,25.81,19.9,6.32,58.75,30.77,10.38,15.08,12.93,70.52,67.87,79.74,71.96,2.37,2.74,65,2.04,46.65,3,60.84,1.01,7.44,0.34,23.2,0,0,2,10.24,66.53,373.61,149,762.58,3674.7,153.54,10.24,450.38,4601.05
"814",5.25,58.66,37174,84.72,33.28,11.02,38700,12096,12.52,23.66,38.66,13.01,6.71,66.44,18.25,8.76,12.93,10.79,74.37,65.81,82.96,77.2,4.93,20.74,52.55,25,54.2,2,53.74,0.21,2.72,0.62,28.5,4.14,10.91,55,37.52,316.52,619.39,1615,1101.67,3018.5,783.1,38.2,984.34,4941.47
"815",6.05,92.03,25221,73.83,33.31,10.25,30720,11554,13.44,6.56,26.3,9.82,7.89,60.6,16.76,11.45,16.4,14.1,70.23,68.36,81.62,70.07,1.99,4.28,60.79,1.32,46.19,3,59.03,1.36,9.27,0.8,23.7,0,0,8,63,39.38,157.51,73,574.89,2331.08,110.25,0,259.88,3016.22
"816",10.02,88.64,26086,77.24,37.75,5.73,31974,14214,11.3,14.9,31.17,18.78,4.77,64.7,25.43,13.13,15.23,14.24,70.69,67,72.84,74.45,3.9,3.29,47.83,2.48,48.05,3,45.38,2.35,9.74,1,24.2,0,0,10,41.61,99.85,570,216,898.69,6215.94,224.67,29.12,711.46,7368.42
